time(s),voltage (v)
0.0,0.0
1.0005002501250626e-06,0.01257257413544049
2.001000500250125e-06,0.02514465143046724
3.0015007503751877e-06,0.037715735064300544
4.00200100050025e-06,0.050285328255427995
5.002501250625313e-06,0.0628529342812362
6.003001500750375e-06,0.07541805649764018
7.003501750875438e-06,0.08798019835870956
8.0040020010005e-06,0.10053886343629113
9.004502251125564e-06,0.11309355543962643
1.0005002501250626e-05,0.12564377823496414
1.1005502751375687e-05,0.13818903586516626
1.200600300150075e-05,0.15072883256930708
1.3006503251625814e-05,0.16326267280226467
1.4007003501750876e-05,0.17579006125430374
1.5007503751875938e-05,0.18831050287064915
1.6008004002001e-05,0.20082350287104944
1.7008504252126064e-05,0.21332856676932926
1.8009004502251128e-05,0.2258252003929307
1.9009504752376188e-05,0.2383129099024415
2.001000500250125e-05,0.25079120181111103
2.1010505252626315e-05,0.2632595830043512
2.2011005502751375e-05,0.27571756075922366
2.3011505752876438e-05,0.28816464276391107
2.40120060030015e-05,0.300600337137172
2.5012506253126565e-05,0.31302415244777904
2.6013006503251628e-05,0.3254355977339395
2.7013506753376688e-05,0.33783418252269637
2.8014007003501752e-05,0.35021941684931146
2.9014507253626815e-05,0.3625908112766272
3.0015007503751875e-05,0.3749478769144084
3.101550775387694e-05,0.38729012543866226
3.2016008004002e-05,0.3996170691109351
3.301650825412706e-05,0.41192822079758784
3.401700850425213e-05,0.42422309398904556
3.501750875437719e-05,0.43650120281902366
3.6018009004502256e-05,0.4487620620837281
3.7018509254627316e-05,0.46100518726102957
3.8019009504752376e-05,0.47323009452961096
3.901950975487744e-05,0.4854363007880868
4.00200100050025e-05,0.49762332367409395
4.102051025512756e-05,0.5097906815833543
4.202101050525263e-05,0.521937893688706
4.302151075537769e-05,0.534064479959105
4.402201100550275e-05,0.5461699611785948
4.5022511255627816e-05,0.5582538589652443
4.6023011505752876e-05,0.5703156957900513
4.702351175587794e-05,0.5823549949958149
4.8024012006003e-05,0.594371280815971
4.902451225612806e-05,0.6063640783933937
5.002501250625313e-05,0.6183329137991607
5.102551275637819e-05,0.630277314051282
5.2026013006503257e-05,0.6421968071333909
5.3026513256628317e-05,0.6540909220133971
5.4027013506753377e-05,0.665959188662101
5.5027513756878443e-05,0.6778011380717682
5.6028014007003503e-05,0.6896163022746633
5.7028514257128563e-05,0.7014042143615437
5.802901450725363e-05,0.7131644085001096
5.902951475737869e-05,0.7248964199534143
6.003001500750375e-05,0.7365997850982278
6.103051525762882e-05,0.7482740414433597
6.203101550775388e-05,0.7599187276479353
6.303151575787894e-05,0.771533383539626
6.4032016008004e-05,0.7831175501328353
6.503251625812907e-05,0.7946707696468369
6.603301650825412e-05,0.8061925855238642
6.703351675837919e-05,0.8176825424471537
6.803401700850426e-05,0.8291401863589372
6.903451725862931e-05,0.8405650644783854
7.003501750875438e-05,0.8519567253195014
7.103551775887944e-05,0.8633147187089613
7.203601800900451e-05,0.8746385958039047
7.303651825912956e-05,0.8859279091096723
7.403701850925463e-05,0.8971822124974898
7.50375187593797e-05,0.9084010612220969
7.603801900950475e-05,0.9195840119393236
7.703851925962982e-05,0.9307306227236108
7.803901950975488e-05,0.9418404530854726
7.903951975987994e-05,0.9529130639889045
8.0040020010005e-05,0.9639480178687332
8.104052026013007e-05,0.9749448786479077
8.204102051025512e-05,0.9859032117547326
8.304152076038019e-05,0.9968225841400408
8.404202101050526e-05,1.0077025642943074
8.504252126063031e-05,1.0185427222647014
8.604302151075538e-05,1.029342629672077
8.704352176088045e-05,1.0401018597279017
8.80440220110055e-05,1.050819987251122
8.904452226113057e-05,1.0614965886849665
9.004502251125563e-05,1.0721312421136828
9.10455227613807e-05,1.0827235272792115
9.204602301150575e-05,1.0932730255977932
9.304652326163082e-05,1.1037793201765107
9.404702351175589e-05,1.1142419958297634
9.504752376188094e-05,1.1246606390956742
9.6048024012006e-05,1.1350348382524291
9.704852426213107e-05,1.145364183334547
9.804902451225613e-05,1.1556482661490812
9.904952476238119e-05,1.1658866802917502
0.00010005002501250626,1.1760790211629977
0.00010105052526263131,1.1862248859839808
0.00010205102551275638,1.1963238738124888
0.00010305152576288145,1.2063755855587854
0.00010405202601300651,1.2163796240013816
0.00010505252626313157,1.2263355938027316
0.00010605302651325663,1.236243101524857
0.0001070535267633817,1.2461017556448932
0.00010805402701350675,1.255911166570563
0.00010905452726363182,1.2656709466555713
0.00011005502751375689,1.2753807102149244
0.00011105552776388194,1.2850400735401712
0.00011205602801400701,1.2946486549145677
0.00011305652826413207,1.3042060746281596
0.00011405702851425713,1.313711954992789
0.0001150575287643822,1.3231659203570196
0.00011605802901450726,1.3325675971209812
0.00011705852926463231,1.341916613751134
0.00011805902951475738,1.351212600794951
0.00011905952976488245,1.3604551908955165
0.0001200600300150075,1.369644018806045
0.00012106053026513257,1.3787787214043148
0.00012206103051525763,1.3878589377070158
0.0001230615307653827,1.3968843088840175
0.00012406203101550777,1.4058544782725468
0.0001250625312656328,1.414769091391284
0.00012606303151575787,1.4236277959543717
0.00012706353176588294,1.4324302418853339
0.000128064032016008,1.4411760813309122
0.00012906453226613307,1.449864968674812
0.00013006503251625814,1.4584965605513598
0.0001310655327663832,1.4670705158590729
0.00013206603301650825,1.475586495774139
0.00013306653326663331,1.484044163763805
0.00013406703351675838,1.4924431855996771
0.00013506753376688345,1.5007832293709276
0.00013606803401700852,1.509063965497412
0.00013706853426713358,1.517285066742694
0.00013806903451725862,1.5254462082269749
0.0001390695347673837,1.5335470674399347
0.00014007003501750876,1.541587324253476
0.00014107053526763382,1.549566660934374
0.0001420710355177589,1.557484762156833
0.00014307153576788396,1.5653413150149482
0.00014407203601800902,1.5731360090350706
0.00014507253626813406,1.5808685361880754
0.00014607303651825913,1.5885385909015364
0.0001470735367683842,1.5961458700717992
0.00014807403701850926,1.6036900730759616
0.00014907453726863433,1.6111709017837519
0.0001500750375187594,1.6185880605693108
0.00015107553776888444,1.6259412563228741
0.0001520760380190095,1.6332301984623558
0.00015307653826913457,1.6404545989448311
0.00015407703851925964,1.647614172277919
0.0001550775387693847,1.6547086355310643
0.00015607803901950977,1.661737708346719
0.0001570785392696348,1.6687011129514209
0.00015807903951975988,1.675598574166771
0.00015907953976988494,1.682429819420307
0.00016008004002001,1.6891945787562763
0.00016108054027013508,1.6958925848463027
0.00016208104052026014,1.702523572999951
0.0001630815407703852,1.7090872811751876
0.00016408204102051025,1.7155834499887346
0.00016508254127063532,1.7220118227263215
0.00016608304152076038,1.7283721453528291
0.00016708354177088545,1.7346641665223281
0.00016808404202101052,1.7408876375880131
0.00016908454227113558,1.7470423126120265
0.00017008504252126062,1.7531279483751796
0.0001710855427713857,1.7591443043865629
0.00017208604302151076,1.7650911428930496
0.00017308654327163582,1.7709682288886919
0.0001740870435217609,1.776775330124007
0.00017508754377188596,1.7825122171151555
0.000176088044022011,1.7881786631530108
0.00017708854427213606,1.793774444312117
0.00017808904452226113,1.7992993394595387
0.0001790895447723862,1.8047531302635993
0.00018009004502251126,1.8101356012025083
0.00018109054527263633,1.8154465395728807
0.0001820910455227614,1.8206857354981392
0.00018309154577288644,1.8258529819368112
0.0001840920460230115,1.8309480746907085
0.00018509254627313657,1.8359708124129972
0.00018609304652326164,1.8409209966161553
0.0001870935467733867,1.8457984316798157
0.00018809404702351177,1.850602924858497
0.0001890945472736368,1.8553342862892201
0.00019009504752376188,1.8599923289990115
0.00019109554777388694,1.8645768689122921
0.000192096048024012,1.8690877248581508
0.00019309654827413708,1.8735247185775048
0.00019409704852426215,1.877887674730144
0.0001950975487743872,1.8821764209016587
0.00019609804902451225,1.8863907876102552
0.00019709854927463732,1.8905306083134517
0.00019809904952476239,1.8945957194146597
0.00019909954977488745,1.8985859602696504
0.00020010005002501252,1.9025011731929016
0.00020110055027513759,1.9063412034638296
0.00020210105052526263,1.9101058993329032
0.0002031015507753877,1.9137951120276409
0.00020410205102551276,1.9174086957584902
0.00020510255127563783,1.920946507724588
0.0002061030515257629,1.9244084081194042
0.00020710355177588796,1.9277942601362672
0.00020810405202601303,1.9311039299737691
0.00020910455227613807,1.9343372868410542
0.00021010505252626313,1.9374942029629871
0.0002111055527763882,1.940574553585202
0.00021210605302651327,1.943578216979033
0.00021310655327663833,1.946505074446324
0.0002141070535267634,1.9493550103241202
0.00021510755377688844,1.9521279119892385
0.0002161080540270135,1.954823669862718
0.00021710855427713857,1.9574421774141502
0.00021810905452726364,1.959983331165889
0.0002191095547773887,1.9624470306971402
0.00022011005502751377,1.9648331786479296
0.0002211105552776388,1.9671416807229503
0.00022211105552776388,1.9693724456952895
0.00022311155577788895,1.971525385410033
0.00022411205602801401,1.9736004147877493
0.00022511255627813908,1.9755974518278523
0.00022611305652826415,1.97751641761184
0.00022711355677838921,1.9793572363064154
0.00022811405702851425,1.9811198351664816
0.00022911455727863932,1.9828041445380171
0.0002301150575287644,1.984410097860829
0.00023111555777888945,1.9859376316711816
0.00023211605802901452,1.987386685604307
0.0002331165582791396,1.9887572023967877
0.00023411705852926463,1.9900491278888213
0.0002351175587793897,1.9912624110263606
0.00023611805902951476,1.9923970038631305
0.00023711855927963983,1.9934528615625233
0.0002381190595297649,1.9944299423993703
0.00023911955977988996,1.9953282077615913
0.000240120060030015,1.9961476221517187
0.00024112056028014007,1.9968881531883025
0.00024212106053026513,1.9975497716071886
0.0002431215607803902,1.9981324512626757
0.00024412206103051527,1.9986361691285481
0.0002451225612806403,1.9990609052989865
0.0002461230615307654,1.9994066429893538
0.00024712356178089044,1.9996733685368582
0.00024812406203101554,1.9998610714010943
0.0002491245622811406,1.9999697441644588
0.0002501250625312656,1.9999993825324436
0.0002511255627813907,1.9999499853338054
0.00025212606303151575,1.9998215545206133
0.00025312656328164084,1.9996140951681693
0.0002541270635317659,1.9993276154748099
0.000255127563781891,1.998962126761581
0.000256128064032016,1.9985176434717908
0.00025712856428214106,1.9979941831704393
0.00025812906453226615,1.9973917665435232
0.0002591295647823912,1.99671041739722
0.0002601300650325163,1.9959501626569458
0.0002611305652826413,1.995111032366292
0.0002621310655327664,1.9941930596858375
0.00026313156578289146,1.9931962808918393
0.0002641320660330165,1.9921207353747978
0.0002651325662831416,1.9909664656379011
0.00026613306653326663,1.9897335172953443
0.0002671335667833917,1.988421939070528
0.00026813406703351676,1.9870317827941324
0.0002691345672836418,1.9855631034020687
0.0002701350675337669,1.9840159589333088
0.00027113556778389194,1.9823904105275918
0.00027213606803401703,1.9806865224230068
0.00027313656828414207,1.9789043619534559
0.00027413706853426716,1.9770439995459916
0.0002751375687843922,1.9751055087180356
0.00027613806903451724,1.9730889660744717
0.00027713856928464234,1.9709944513046196
0.0002781390695347674,1.9688220471790863
0.00027913956978489247,1.966571839546493
0.0002801400700350175,1.9642439173300854
0.0002811405702851426,1.9618383725242172
0.00028214107053526764,1.9593553001907167
0.0002831415707853927,1.956794798455128
0.0002841420710355178,1.9541569685028353
0.0002851425712856428,1.9514419145750634
0.0002861430715357679,1.948649743964758
0.00028714357178589295,1.9457805670123467
0.00028814407203601804,1.9428344971013771
0.0002891445722861431,1.9398116506540377
0.0002901450725362681,1.9367121471265565
0.0002911455727863932,1.9335361090044796
0.00029214607303651826,1.9302836617978325
0.00029314657328664335,1.9269549340361587
0.0002941470735367684,1.9235500572634412
0.00029514757378689343,1.920069166032904
0.0002961480740370185,1.9165123979016945
0.00029714857428714356,1.9128798934254492
0.00029814907453726866,1.9091717961527368
0.0002991495747873937,1.905388252619387
0.0003001500750375188,1.9015294123426996
0.00030115057528764383,1.8975954278155356
0.00030215107553776887,1.8935864545002912
0.00030315157578789397,1.8895026508227533
0.000304152076038019,1.8853441781658418
0.0003051525762881441,1.8811112008632274
0.00030615307653826914,1.8768038861928429
0.00030715357678839423,1.8724224043702675
0.00030815407703851927,1.8679669285420049
0.0003091545772886443,1.8634376347786374
0.0003101550775387694,1.858834702067869
0.00031115557778889445,1.8541583123074545
0.00031215607803901954,1.8494086502980076
0.0003131565782891446,1.8445859037357006
0.0003141570785392696,1.8396902632048455
0.0003151575787893947,1.8347219221703641
0.00031615807903951975,1.8296810769701413
0.00031715857928964485,1.8245679268072668
0.0003181590795397699,1.8193826737421634
0.000319159579789895,1.8141255226846014
0.00032016008004002,1.8087966813856011
0.00032116058029014506,1.8033963604292234
0.00032216108054027015,1.797924773224247
0.0003231615807903952,1.7923821359957375
0.0003241620810405203,1.786768667776498
0.0003251625812906453,1.7810845903984185
0.0003261630815407704,1.7753301284837062
0.00032716358179089546,1.7695055094360108
0.0003281640820410205,1.7636109634314365
0.0003291645822911456,1.757646723409447
0.00033016508254127063,1.7516130250636597
0.00033116558279139573,1.7455101068325316
0.00033216608304152077,1.7393382098899381
0.0003331665832916458,1.7330975781356406
0.0003341670835417709,1.7267884581856483
0.00033516758379189594,1.720411099362473
0.00033616808404202103,1.7139657536852766
0.0003371685842921461,1.707452675859912
0.00033816908454227117,1.7008721232688568
0.0003391695847923962,1.6942243559610424
0.00034017008504252125,1.687509636641578
0.00034117058529264634,1.6807282306613682
0.0003421710855427714,1.6738804060066286
0.0003431715857928965,1.6669664332882932
0.0003441720860430215,1.6599865857313219
0.0003451725862931466,1.6529411391639028
0.00034617308654327165,1.6458303720065537
0.0003471735867933967,1.6386545652611166
0.0003481740870435218,1.6314140024996544
0.0003491745872936468,1.6241089698532472
0.0003501750875437719,1.6167397560006795
0.00035117558779389695,1.6093066521570387
0.000352176088044022,1.6018099520622024
0.0003531765882941471,1.594249951969231
0.00035417708854427213,1.586626950632664
0.0003551775887943972,1.5789412492967072
0.00035617808904452226,1.5711931516833362
0.00035717858929464736,1.5633829639802868
0.0003581790895447724,1.5555109948289607
0.00035917958979489743,1.5475775553122246
0.00036018009004502253,1.5395829589421188
0.00036118059029514757,1.5315275216474682
0.00036218109054527266,1.5234115617613957
0.0003631815907953977,1.5152354000087458
0.0003641820910455228,1.5069993594934061
0.00036518259129564784,1.4987037656855415
0.0003661830915457729,1.4903489464087318
0.00036718359179589797,1.4819352318270158
0.000368184092046023,1.4734629544318476
0.0003691845922961481,1.4649324490289517
0.00037018509254627314,1.4563440527250966
0.00037118559279639824,1.4476981049147701
0.0003721860930465233,1.4389949472667718
0.0003731865932966483,1.4302349237107046
0.0003741870935467734,1.4214183804233882
0.00037518759379689845,1.4125456658151776
0.00037618809404702354,1.4036171305161937
0.0003771885942971486,1.3946331273624697
0.0003781890945472736,1.3855940113820044
0.0003791895947973987,1.3765001397807344
0.00038019009504752376,1.36735187192842
0.00038119059529764885,1.3581495693444365
0.0003821910955477739,1.3488935956834978
0.000383191595797899,1.339584316721277
0.000384192096048024,1.3302221003399581
0.00038519259629814906,1.3208073165136924
0.00038619309654827416,1.3113403372939822
0.0003871935967983992,1.3018215367949766
0.0003881940970485243,1.292251291178686
0.00038919459729864933,1.2826299786401218
0.0003901950975487744,1.272957979392344
0.00039119559779889946,1.2632356756514418
0.0003921960980490245,1.2534634516214256
0.0003931965982991496,1.2436416934790462
0.00039419709854927464,1.2337707893585346
0.00039519759879939973,1.2238511293362606
0.00039619809904952477,1.2138831054153205
0.0003971985992996498,1.2038671115100454
0.0003981990995497749,1.1938035434304335
0.00039919959979989994,1.1836927988665118
0.00040020010005002504,1.1735352773726158
0.0004012006003001501,1.1633313803516023
0.00040220110055027517,1.1530815110389872
0.0004032016008004002,1.1427860744870109
0.00040420210105052525,1.1324454775486295
0.00040520260130065034,1.122060128861437
0.0004062031015507754,1.111630438831522
0.0004072036018009005,1.1011568196172388
0.0004082041020510255,1.090639685112932
0.0004092046023011506,1.0800794509325715
0.00041020510255127565,1.0694765343933332
0.0004112056028014007,1.0588313544991048
0.0004122061030515258,1.048144331923926
0.0004132066033016508,1.0374158889953726
0.0004142071035517759,1.026646449677856
0.00041520760380190096,1.015836439555879
0.00041620810405202605,1.0049862858172103
0.0004172086043021511,0.9940964172360063
0.00041820910455227613,0.983167264155867
0.0004192096048024012,0.9721992584728281
0.00042021010505252627,0.9611928336182968
0.00042121060530265136,0.9501484245419192
0.0004222111055527764,0.9390664676943946
0.00042321160580290144,0.9279474010102278
0.00042421210605302653,0.9167916638904212
0.00042521260630315157,0.9055996971851149
0.00042621310655327667,0.8943719431761596
0.0004272136068034017,0.8831088455596424
0.0004282141070535268,0.871810849428351
0.00042921460730365184,0.8604784012541875
0.0004302151075537769,0.849111948870521
0.000431215607803902,0.8377119414544923
0.000432216108054027,0.8262788295092636
0.0004332166083041521,0.8148130648462136
0.00043421710855427715,0.8033151005670874
0.00043521760880440224,0.7917853910460848
0.0004362181090545273,0.7802243919119103
0.0004372186093046523,0.7686325600297638
0.0004382191095547774,0.7570103534832845
0.00043921960980490245,0.7453582315564569
0.00044022011005502755,0.7336766547154506
0.0004412206103051526,0.7219660845904324
0.0004422211105552776,0.7102269839573176
0.0004432216108054027,0.6984598167194823
0.00044422211105552776,0.6866650478894374
0.00044522261130565285,0.6748431435704441
0.0004462231115557779,0.6629945709381013
0.000447223611805903,0.6511197982218789
0.00044822411205602803,0.6392192946866165
0.00044922461230615307,0.6272935306139796
0.00045022511255627816,0.6153429772838731
0.0004512256128064032,0.6033681069558215
0.0004522261130565283,0.591369392850301
0.00045322661330665333,0.5793473091300417
0.00045422711355677843,0.5673023308812891
0.00045522761380690347,0.5552349340950322
0.0004562281140570285,0.5431455956481887
0.0004572286143071536,0.5310347932847632
0.00045822911455727864,0.518903005596967
0.00045922961480740373,0.5067507120063044
0.0004602301150575288,0.49457839274463
0.0004612306153076538,0.4823865288351666
0.0004622311155577789,0.470175602073499
0.00046323161580790395,0.45794609500853406
0.00046423211605802904,0.4456984909234302
0.0004652326163081541,0.43343327381650304
0.0004662331165582792,0.4211509283820923
0.0004672336168084042,0.40885193999141495
0.00046823411705852925,0.3965367946733793
0.00046923461730865435,0.38420597909537707
0.0004702351175587794,0.37185998054405944
0.0004712356178089045,0.35949928690607075
0.0004722361180590295,0.3471243866487764
0.0004732366183091546,0.3347357688009532
0.00047423711855927966,0.322333922933468
0.0004752376188094047,0.30991933913992986
0.0004762381190595298,0.2974925080173216
0.00047723861930965483,0.285053920646616
0.0004782391195597799,0.27260406857336444
0.00047923961980990496,0.26014344378827536
0.00048024012006003,0.2476725387077709
0.0004812406203101551,0.23519184615452698
0.00048224112056028014,0.22270185933800157
0.00048324162081040523,0.21020307183493875
0.00048424212106053027,0.1976959775698672
0.00048524262131065536,0.18518107079557963
0.0004862431215607804,0.1726588460736046
0.00048724362181090544,0.16012979825465712
0.00048824412206103054,0.14759442245908688
0.0004892446223111556,0.1350532140573103
0.0004902451225612806,0.12250666865023918
0.0004912456228114057,0.10995528204968572
0.0004922461230615308,0.09739955025878078
0.0004932466233116558,0.08483996945236755
0.0004942471235617809,0.07227703595738938
0.000495247623811906,0.05971124623328315
0.0004962481240620311,0.04714309685235852
0.0004972486243121561,0.03457308448017447
0.0004982491245622812,0.02200170585590593
0.0004992496248124062,0.00942945777272536
0.0005002501250625312,-0.003143162941838374
0.0005012506253126563,-0.01571565944553349
0.0005022511255627814,-0.0282875349010123
0.0005032516258129065,-0.04085829249547047
0.0005042521260630315,-0.053427435460280844
0.0005052526263131566,-0.06599446709062197
0.0005062531265632817,-0.0785588907651086
0.0005072536268134067,-0.09112020996541255
0.0005082541270635318,-0.10367792829589387
0.0005092546273136569,-0.11623154950320481
0.000510255127563782,-0.12878057749591135
0.0005112556278139069,-0.14132451636408874
0.000512256128064032,-0.15386287039892943
0.0005132566283141571,-0.16639514411231993
0.0005142571285642821,-0.17892084225643126
0.0005152576288144072,-0.19143946984328547
0.0005162581290645323,-0.2039505321643184
0.0005172586293146574,-0.21645353480992677
0.0005182591295647824,-0.22894798368900693
0.0005192596298149075,-0.2414333850484857
0.0005202601300650326,-0.25390924549282523
0.0005212606303151576,-0.2663750720035211
0.0005222611305652826,-0.2788303719585939
0.0005232616308154077,-0.29127465315204504
0.0005242621310655328,-0.30370742381331434
0.0005252626313156578,-0.31612819262671304
0.0005262631315657829,-0.3285364687508418
0.000527263631815908,-0.34093176183798024
0.000528264132066033,-0.35331358205346913
0.0005292646323161581,-0.36568144009507264
0.0005302651325662832,-0.3780348472123031
0.0005312656328164083,-0.39037331522574603
0.0005322661330665333,-0.4026963565463428
0.0005332666333166584,-0.4150034841946699
0.0005342671335667834,-0.42729421182017113
0.0005352676338169084,-0.4395680537203862
0.0005362681340670335,-0.45182452486014085
0.0005372686343171586,-0.4640631408907157
0.0005382691345672836,-0.4762834181689825
0.0005392696348174087,-0.4884848737765262
0.0005402701350675338,-0.5006670255387164
0.0005412706353176589,-0.5128293920437729
0.0005422711355677839,-0.5249714926617803
0.000543271635817909,-0.5370928475636929
0.0005442721360680341,-0.5491929777402839
0.000545272636318159,-0.5612714050210839
0.0005462731365682841,-0.5733276520932735
0.0005472736368184092,-0.5853612425205474
0.0005482741370685343,-0.5973717007619388
0.0005492746373186593,-0.6093585521906133
0.0005502751375687844,-0.6213213231126298
0.0005512756378189095,-0.6332595407856532
0.0005522761380690345,-0.6451727334376361
0.0005532766383191596,-0.6570604302854711
0.0005542771385692847,-0.6689221615535831
0.0005552776388194098,-0.6807574584925006
0.0005562781390695348,-0.6925658533973794
0.0005572786393196598,-0.7043468796264869
0.0005582791395697849,-0.7161000716196358
0.0005592796398199099,-0.727824964916587
0.000560280140070035,-0.7395210961754077
0.0005612806403201601,-0.7511880031907723
0.0005622811405702852,-0.7628252249122367
0.0005632816408204102,-0.7744323014624501
0.0005642821410705353,-0.7860087741553381
0.0005652826413206604,-0.7975541855142179
0.0005662831415707854,-0.8090680792898848
0.0005672836418209105,-0.8205500004786392
0.0005682841420710356,-0.8319994953402683
0.0005692846423211606,-0.8434161114159745
0.0005702851425712856,-0.8547993975462569
0.0005712856428214107,-0.8661489038887442
0.0005722861430715358,-0.8774641819359656
0.0005732866433216608,-0.8887447845330747
0.0005742871435717859,-0.8999902658955281
0.000575287643821911,-0.9112001816266911
0.0005762881440720361,-0.9223740887354055
0.0005772886443221611,-0.933511545653495
0.0005782891445722862,-0.9446121122532171
0.0005792896448224113,-0.9556753498646491
0.0005802901450725362,-0.9667008212930279
0.0005812906453226613,-0.9776880908360306
0.0005822911455727864,-0.9886367243009859
0.0005832916458229114,-0.9995462890220335
0.0005842921460730365,-1.0104163538772282
0.0005852926463231616,-1.0212464893055686
0.0005862931465732867,-1.032036267323977
0.0005872936468234117,-1.0427852615442115
0.0005882941470735368,-1.053493047189719
0.0005892946473236619,-1.0641592011124146
0.0005902951475737869,-1.074783301809407
0.000591295647823912,-1.0853649294396606
0.000592296148074037,-1.095903665840576
0.0005932966483241621,-1.106399094544525
0.0005942971485742871,-1.1168508007952997
0.0005952976488244122,-1.127258371564513
0.0005962981490745373,-1.1376213955679089
0.0005972986493246623,-1.1479394632816249
0.0005982991495747874,-1.1582121669583711
0.0005992996498249125,-1.1684391006435446
0.0006003001500750376,-1.1786198601912712
0.0006013006503251626,-1.188754043280375
0.0006023011505752877,-1.1988412494302831
0.0006033016508254128,-1.208881080016846
0.0006043021510755377,-1.218873138288089
0.0006053026513256628,-1.2288170293799001
0.0006063031515757879,-1.2387123603316224
0.000607303651825913,-1.2485587401015905
0.000608304152076038,-1.2583557795825822
0.0006093046523261631,-1.2681030916171965
0.0006103051525762882,-1.2778002910131483
0.0006113056528264132,-1.2874469945584937
0.0006123061530765383,-1.2970428210367764
0.0006133066533266634,-1.3065873912420878
0.0006143071535767885,-1.316080327994054
0.0006153076538269135,-1.3255212561527399
0.0006163081540770385,-1.33490980263348
0.0006173086543271636,-1.3442455964216122
0.0006183091545772886,-1.3535282685871468
0.0006193096548274137,-1.362757452299345
0.0006203101550775388,-1.3719327828412111
0.0006213106553276638,-1.3810538976239077
0.0006223111555777889,-1.3901204362010884
0.000623311655827914,-1.3991320402831338
0.0006243121560780391,-1.408088353751318
0.0006253126563281641,-1.4169890226718747
0.0006263131565782892,-1.4258336953099922
0.0006273136568284143,-1.434622022143704
0.0006283141570785392,-1.443353655877708
0.0006293146573286643,-1.4520282514570877
0.0006303151575787894,-1.4606454660809496
0.0006313156578289145,-1.4692049592159675
0.0006323161580790395,-1.477706392609841
0.0006333166583291646,-1.4861494303046656
0.0006343171585792897,-1.4945337386502038
0.0006353176588294147,-1.5028589863170714
0.0006363181590795398,-1.5111248443098357
0.0006373186593296649,-1.5193309859800093
0.00063831915957979,-1.5274770870389645
0.0006393196598299149,-1.535562825570744
0.00064032016008004,-1.5435878820447884
0.0006413206603301651,-1.5515519393285553
0.0006423211605802901,-1.5594546827000568
0.0006433216608304152,-1.5672957998602988
0.0006443221610805403,-1.575074980945615
0.0006453226613306654,-1.5827919185399175
0.0006463231615807904,-1.5904463076868454
0.0006473236618309155,-1.5980378459018145
0.0006483241620810406,-1.6055662331839693
0.0006493246623311656,-1.6130311720280393
0.0006503251625812907,-1.6204323674360999
0.0006513256628314157,-1.6277695269292234
0.0006523261630815408,-1.6350423605590412
0.0006533266633316658,-1.6422505809192003
0.0006543271635817909,-1.6493939031567246
0.000655327663831916,-1.6564720449832644
0.000656328164082041,-1.6634847266862607
0.0006573286643321661,-1.6704316711399896
0.0006583291645822912,-1.6773126038165227
0.0006593296648324163,-1.684127252796569
0.0006603301650825413,-1.6908753487802224
0.0006613306653326664,-1.6975566250976077
0.0006623311655827915,-1.7041708177194126
0.0006633316658329164,-1.7107176652673246
